AcresBurned,AirTankers,ArchiveYear,Counties,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Days Burned,Fatalities,Featured,Final,Helicopters,Injuries,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,Started,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,WaterTenders
4863.0,,2015,Modoc,25,,,,7/31/15,1,,False,True,,,41.398999999999994,-121.39200000000001,False,Frog Fire,,7/30/15,,,,,a063b897-28aa-43e5-b608-1b79f770050c,
4250.0,,2015,San Bernardino,36,4.0,1.0,,7/21/15,4,,False,True,,,34.339,-117.478,True,North Fire,215.0,7/17/15,4.0,68.0,,,3d81d2e5-d6e5-4368-864b-a9e29e7e5022,
3676.0,,2015,Mono,26,,,,8/23/15,9,,False,True,,,0.0,0.0,False,Walker Fire,,8/14/15,,,,,a195c911-2179-4591-ab00-e67297f2db04,
2700.0,,2015,Alameda,1,,,5.0,8/22/15,3,,False,True,,,37.3845,-121.3732,True,Tesla Fire,18.0,8/19/15,,,,,8fc920eb-ca45-4d77-9a92-1326eca602d6,1.0
2446.0,,2015,San Luis Obispo,40,26.0,3.0,23.0,8/28/15,12,,False,True,3.0,1.0,35.3477,-120.6269,True,Cuesta Fire,692.0,8/16/15,,1.0,,0.0,fde8f46b-0225-4489-be2d-68453a524190,8.0
2304.0,,2015,Nevada,29,,,1.0,8/12/15,18,,False,True,,6.0,39.192088,-120.88231299999998,True,Lowell Fire,27.0,7/25/15,1.0,2.0,,54.0,d6b4bed4-f3d6-488a-a2fb-54c7cbfbd8b3,3.0
1850.0,,2015,San Diego,37,,,,8/18/15,5,,False,True,,,0.0,0.0,False,Horno Fire,,8/13/15,,,,,8049295f-23fe-4c7e-9be1-cded644dc737,
1791.0,,2015,San Luis Obispo,40,,,3.0,6/24/15,4,,False,True,,4.0,0.0,0.0,True,Park Hill Fire,15.0,6/20/15,,23.0,,,99cea36f-5797-409d-8be9-8140b2e63320,
1542.0,,2015,Trinity,53,,,,6/29/15,19,,False,True,,,40.924,-123.16799999999999,False,Saddle Fire ,,6/10/15,,,,,2aae391b-7b00-47d9-ba73-d71ad706bdad,
1450.0,,2015,Merced,24,,,,8/1/15,1,,False,True,,,0.0,0.0,False,Creek Fire,,7/31/15,,,,,26c17f1d-6524-44b2-b126-4d411ba823c8,
1333.0,,2015,Merced,24,,1.0,2.0,7/21/15,3,,False,True,,,0.0,0.0,True,McCabe Fire,13.0,7/18/15,,,,,506eefb2-cae3-48dd-bd92-315ad1782184,
1086.0,,2015,Monterey,27,,,,9/27/15,8,1.0,False,True,,0.0,36.3699644,-121.589554,True,Tassajara Fire,55.0,9/19/15,1.0,20.0,,,1f54817c-8832-4a47-8ede-ab8072f52677,
